"csv 출력 버튼","기존 인덱스 변경 시에는 필수적으로 담당자 : [기획팀] 김영은에게 문의 부탁드립니다.
인덱스 변경 시 기획팀에서 사용하는 레이저 테이블에 영향이 갑니다.
"4010302026",40,"1","03","02","026","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laser_Relay.SM_NPUZ_01_Laser_Relay'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 레이저 중계체 ⊚G"
"4010303027",40,"1","03","03","027","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laser_Relay.SM_NPUZ_01_Laser_Relay'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 레이저 중계체 ⊚B"
"4010400028",40,"1","04","00","028","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laser_Fail.SM_NPUZ_01_Laser_Fail'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 해골 크리스탈 ☢"
"4010500029",40,"1","05","00","029","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_UR.SM_NPUZ_01_Laserobj_01_UR'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 1 (◸삼각) "
"4010500030",40,"1","05","00","030","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_UL.SM_NPUZ_01_Laserobj_01_UL'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 1 (◹삼각) "
"4010500031",40,"1","05","00","031","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_DR.SM_NPUZ_01_Laserobj_01_DR'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 1 (◺삼각) "
"4010500032",40,"1","05","00","032","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_DL.SM_NPUZ_01_Laserobj_01_DL'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 1 ( ◿삼각) "
"4010600033",40,"1","06","00","033","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_02.SM_NPUZ_01_Laserobj_02'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 2 (⊡+십자)"
"4010700034",40,"1","07","00","034","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_03.SM_NPUZ_01_Laserobj_03'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Fix.SM_NPUZ_01_Base_Fix'","[고정]퍼즐퀘스트1 크리스탈 3 (❖흡수)"
"4020500035",40,"2","05","00","035","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_UR.SM_NPUZ_01_Laserobj_01_UR'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 1 (◤삼각) "
"4020500036",40,"2","05","00","036","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_UL.SM_NPUZ_01_Laserobj_01_UL'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 1 (◥삼각) "
"4020500037",40,"2","05","00","037","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_DR.SM_NPUZ_01_Laserobj_01_DR'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 1 (◣삼각) "
"4020500038",40,"2","05","00","038","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_01_DL.SM_NPUZ_01_Laserobj_01_DL'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 1 (◢삼각) "
"4020600039",40,"2","06","00","039","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_02.SM_NPUZ_01_Laserobj_02'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 2 (▉+십자)"
"4020700040",40,"2","07","00","040","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Laserobj_03.SM_NPUZ_01_Laserobj_03'","/Script/Engine.StaticMesh'/Game/Resources/Puzzle/Common/PuzzleSet/NPUZ_01/Meshs/SM_NPUZ_01_Base_Move.SM_NPUZ_01_Base_Move'","[이동]퍼즐퀘스트1 크리스탈 3 (✿흡수)"
